Unnamed: 0,Year,Life_expectancy,Adult_Mortality,Alcohol,Percentage_expenditure,Hepatitis_B,Measles,BMI,Under_five_deaths,Polio,Total_expenditure,Diphtheria,Incidents_HIV,GDP,Population,Thinness_ten_nineteen_years,Thinness_five_nine_years,Income_composition_of_resources,Schooling,Region_Africa,Region_Asia,Region_Europe,Region_North America,Region_Oceania,Region_South America,Status_Developed
452,2011,72.6,122.0,5.07,0.0032515349328759205,9.0,0,28.2,0.0,93.0,0.3142644873699851,93.0,0.3,0.02468652788129515,0.00041189421697836014,7.3,7.2,0.632,13.1,1,0,0,0,0,0,0
453,2010,72.5,123.0,4.75,0.21156787692446594,98.0,0,27.5,0.0,99.0,0.3313521545319465,99.0,0.4,0.22348896325219858,0.003696667625375819,7.4,7.4,0.627,12.7,1,0,0,0,0,0,0
454,2009,72.4,124.0,4.45,0.2507169465410007,98.0,0,26.8,0.0,99.0,0.287518573551263,99.0,0.4,0.23238025065285436,0.03509037911003592,7.6,7.6,0.621,12.4,1,0,0,0,0,0,0
455,2008,72.4,124.0,4.16,0.26594025678477035,98.0,0,26.2,0.0,99.0,0.26671619613670133,99.0,0.4,0.24550166286040728,0.034720359275136795,7.8,7.8,0.615,12.2,1,0,0,0,0,0,0
456,2007,72.3,126.0,5.28,0.25476258660916695,96.0,0,25.5,0.0,98.0,0.2919762258543833,98.0,0.6,0.20995330031880247,0.03434716178898376,8.1,8.0,0.602,11.9,1,0,0,0,0,0,0
457,2006,72.1,129.0,4.25,0.019506563146411814,95.0,0,24.9,0.0,97.0,0.3521545319465082,96.0,0.6,0.0157001441747278,0.003443232284258841,8.3,8.3,0.596,11.9,1,0,0,0,0,0,0
458,2005,71.8,134.0,4.26,0.002470326115554554,93.0,0,24.3,0.0,95.0,0.3335809806835067,95.0,0.8,0.01663460379094714,0.0335088973882037,8.5,8.5,0.582,11.2,1,0,0,0,0,0,0
459,2004,71.4,14.0,4.19,0.17709129052259354,91.0,0,23.7,0.0,94.0,0.38855869242199104,93.0,0.8,0.13328952974504216,0.03302144568585472,8.7,8.7,0.574,11.1,1,0,0,0,0,0,0
460,2003,71.1,144.0,4.16,0.15419106379739086,66.0,0,23.2,0.0,93.0,0.3439821693907875,92.0,0.9,0.11928159964330477,0.0032562451615846255,8.9,8.9,0.572,11.3,1,0,0,0,0,0,0
461,2002,77.0,148.0,3.82,0.11445776552956106,4.0,0,22.6,0.0,92.0,0.3566121842496285,91.0,0.8,0.09259330416774746,0.0031905030878649526,9.2,9.1,0.569,11.3,1,0,0,0,0,0,0
462,2001,73.0,152.0,3.81,0.1111659456622274,6.0,0,22.1,0.0,91.0,0.35809806835066865,93.0,0.8,0.08553112707102084,0.031330370302998935,9.4,9.3,0.562,11.0,1,0,0,0,0,0,0
463,2000,69.9,155.0,3.49,0.09039267436339632,6.0,2,21.5,0.0,93.0,0.3298662704309063,93.0,0.8,0.08353954273076314,0.00307490719669513,9.6,9.5,0.0,11.3,1,0,0,0,0,0,0
464,2015,68.7,174.0,0.01,0.0,89.0,0,19.6,12.0,87.0,0.0636775631500743,89.0,0.2,0.07839715301186148,0.04337550453157784,1.9,1.9,0.558,10.9,0,1,0,0,0,0,0
465,2014,68.3,179.0,0.01,0.008981800565908743,88.0,0,18.9,12.0,87.0,0.39450222882615155,88.0,0.2,0.013297098380140069,0.01078600757283724,1.9,11.0,0.553,10.9,0,1,0,0,0,0,0
466,2013,67.8,183.0,0.01,0.006458754709557978,83.0,0,18.2,13.0,66.0,0.413075780089153,83.0,0.2,0.00855432065571824,0.1075216911770677,11.0,11.1,0.546,10.8,0,1,0,0,0,0,0
467,2012,67.4,186.0,0.01,0.005099270621508809,86.0,15,17.6,14.0,84.0,0.4361069836552749,86.0,0.3,0.006315111978843373,0.04337550453157784,11.0,11.2,0.54,10.7,0,1,0,0,0,0,0
468,2011,67.0,19.0,2.12,0.044384169601227846,88.0,722,17.0,15.0,87.0,0.39153046062407126,88.0,0.3,0.05945114468034493,0.04337550453157784,11.0,11.2,0.533,10.7,0,1,0,0,0,0,0
469,2010,66.6,192.0,2.2,0.04194928838198547,89.0,16,16.4,16.0,88.0,0.4145616641901932,89.0,0.5,0.05291762947521462,0.01015718569692565,11.0,11.3,0.519,10.6,0,1,0,0,0,0,0
470,2009,66.1,195.0,2.13,0.03565888601508139,92.0,16,15.9,17.0,95.0,0.44502228826151563,94.0,0.6,0.0497142555451239,0.0010517319505701519,11.1,11.4,0.52,10.5,0,1,0,0,0,0,0
471,2008,65.6,199.0,2.24,0.0391587186918576,91.0,16,15.3,18.0,91.0,0.38484398216939075,91.0,0.7,0.05022419572483101,0.009803054118296047,11.2,11.4,0.511,10.5,0,1,0,0,0,0,0
472,2007,65.0,24.0,2.08,0.04257686094133783,82.0,394,14.8,20.0,82.0,0.2511144130757801,82.0,0.9,0.04252209418413414,0.9657700582350492,11.3,11.5,0.495,10.3,0,1,0,0,0,0,0
473,2006,64.1,216.0,2.03,0.03798202754892434,8.0,188,14.3,21.0,93.0,0.30534918276374445,93.0,1.1,0.03632618995960354,0.9514915294762815,11.4,11.6,0.483,10.1,0,1,0,0,0,0,0
474,2005,62.9,234.0,1.99,0.04588285815806179,6.0,264,13.9,22.0,82.0,0.4063893016344725,82.0,1.4,0.03189472252166009,0.009369622487263444,11.5,11.6,0.47,10.0,0,1,0,0,0,0,0
475,2004,61.5,253.0,1.38,0.006184352632749445,6.0,352,13.5,24.0,86.0,0.450222882615156,85.0,1.7,0.0031678452796160593,0.09627174652116037,11.6,11.7,0.458,9.7,0,1,0,0,0,0,0
476,2003,63.0,268.0,1.44,0.040998916489686524,6.0,653,13.1,26.0,69.0,0.47325408618127784,69.0,1.9,0.02434850296807816,0.9076141678900036,11.6,11.7,0.445,9.3,0,1,0,0,0,0,0
477,2002,59.3,273.0,1.43,0.02279505922589035,6.0,16,12.8,29.0,54.0,0.4145616641901932,54.0,0.1,0.02281334769492169,0.8921923202100809,11.6,11.8,0.427,8.2,0,1,0,0,0,0,0
478,2001,58.5,273.0,1.71,0.020419806729648705,6.0,16,12.4,33.0,59.0,0.39598811292719166,93.0,0.1,0.021568003334150387,0.08773417436111379,11.6,11.8,0.412,7.6,0,1,0,0,0,0,0
479,2000,57.7,274.0,1.51,0.00024219224782523542,6.0,16,12.1,36.0,62.0,0.4086181277860327,59.0,0.1,0.00013530238078723916,0.8581296641300301,11.6,11.9,0.401,7.2,0,1,0,0,0,0,0
480,2015,57.3,357.0,0.01,0.0,84.0,16,29.0,68.0,83.0,0.0636775631500743,84.0,0.1,0.0838805031455413,0.04337550453157784,5.6,5.5,0.514,10.4,1,0,0,0,0,0,0
481,2014,56.7,366.0,0.01,0.04527406560885682,87.0,831,28.4,71.0,86.0,0.27711738484398213,87.0,0.1,0.09715779185953527,0.15704376183630958,5.7,5.7,0.507,10.4,1,0,0,0,0,0,0
482,2013,56.4,364.0,0.01,0.04651760366064341,89.0,760,27.8,73.0,88.0,0.29123328380386326,89.0,0.1,0.09204176438434221,0.04337550453157784,5.8,5.8,0.501,10.4,1,0,0,0,0,0,0
483,2012,55.9,369.0,0.01,0.05055845910200034,85.0,609,27.2,76.0,85.0,0.29494799405646355,85.0,0.1,0.08463772492401155,0.15410542302906005,5.9,5.9,0.496,10.4,1,0,0,0,0,0,0
484,2011,55.6,371.0,6.19,0.06134170562864045,82.0,504,26.6,3.5,93.0,0.26671619613670133,82.0,0.1,0.08733766800053151,0.01782401079893002,6.0,6.0,0.486,10.0,1,0,0,0,0,0,0
485,2010,55.3,37.0,6.15,0.07440788784924315,84.0,240,26.0,3.5,83.0,0.36478454680534916,84.0,0.1,0.0797254373144577,0.14104965447279483,6.1,6.2,0.48,9.7,1,0,0,0,0,0,0
486,2009,54.8,373.0,5.89,0.006668431484428155,8.0,251,25.4,3.5,79.0,0.39598811292719166,93.0,0.1,0.008201708949297094,0.04337550453157784,6.3,6.3,0.473,9.2,1,0,0,0,0,0,0
487,2008,54.2,382.0,5.9,0.05066827536013637,84.0,495,24.9,3.5,82.0,0.35735512630014854,84.0,0.1,0.08314445235970591,0.0013377205634215765,6.4,6.5,0.466,8.8,1,0,0,0,0,0,0
488,2007,53.6,395.0,5.44,0.005577263501129617,82.0,100,24.4,3.5,81.0,0.32615156017830604,82.0,0.1,0.00742661747423506,0.04337550453157784,6.6,6.6,0.456,8.0,1,0,0,0,0,0,0
489,2006,53.3,394.0,5.22,0.0007097944838606635,81.0,196,23.8,3.5,78.0,0.3209509658246657,81.0,0.1,0.0007632320258062955,0.04337550453157784,6.7,6.8,0.456,8.2,1,0,0,0,0,0,0
490,2005,52.8,4.0,5.03,0.053858088672066866,79.0,605,23.3,3.5,79.0,0.32540861812778604,93.0,0.1,0.06415533032084406,0.12306414837569413,6.9,7.0,0.456,8.3,1,0,0,0,0,0,0
491,2004,52.1,412.0,4.71,0.005292909159263565,6.0,358,22.8,3.5,72.0,0.32392273402674593,73.0,0.1,0.006177932062286456,0.1197584024690209,7.0,7.1,0.455,8.2,1,0,0,0,0,0,0
492,2003,51.8,412.0,4.64,0.04988063972382092,6.0,899,22.3,3.5,72.0,0.3417533432392273,73.0,0.1,0.055561855845881414,0.04337550453157784,7.2,7.3,0.452,8.1,1,0,0,0,0,0,0
493,2002,51.6,47.0,4.58,0.039605528365095365,6.0,16,21.8,3.5,66.0,0.3335809806835067,66.0,0.1,0.045540640913361366,0.11897493489875262,7.4,7.5,0.452,8.4,1,0,0,0,0,0,0
494,2001,51.5,41.0,4.43,0.030778473477812568,6.0,16,21.3,3.5,61.0,0.32169390787518576,63.0,0.1,0.04137446975889476,0.04337550453157784,7.5,7.7,0.437,7.1,1,0,0,0,0,0,0
495,2000,51.4,394.0,3.91,0.00348120676514252,6.0,16,2.9,3.5,57.0,0.30534918276374445,62.0,0.1,0.0045042127661898915,0.04337550453157784,7.7,7.8,0.433,6.9,1,0,0,0,0,0,0
496,2015,82.2,64.0,0.01,0.0,55.0,195,67.0,2.0,91.0,0.0636775631500743,91.0,0.1,0.08398797359132985,0.2531406669240329,0.6,0.5,0.919,16.3,0,0,0,1,0,0,0
497,2014,82.0,65.0,8.1,0.07536028504029674,55.0,418,66.4,2.0,91.0,0.08023774145616641,91.0,0.1,0.036633607644726826,0.04337550453157784,0.5,0.5,0.912,15.9,0,0,0,1,0,0,0
498,2013,81.8,67.0,8.2,0.0531167752395233,55.0,83,65.8,2.0,91.0,0.09658246656760772,91.0,0.1,0.08398797359132985,0.04337550453157784,0.5,0.5,0.909,15.9,0,0,0,1,0,0,0
499,2012,81.6,68.0,8.3,0.0531167752395233,7.0,10,65.3,2.0,99.0,0.10475482912332838,95.0,0.1,0.08398797359132985,0.24542137526910293,0.5,0.5,0.907,15.9,0,0,0,1,0,0,0
500,2011,81.5,68.0,8.2,0.7167493749018102,7.0,803,64.7,2.0,87.0,0.10772659732540861,87.0,0.1,0.3564149869666302,0.2425073278403277,0.5,0.5,0.903,15.9,0,0,0,1,0,0,0
501,2010,81.2,7.0,8.4,0.0531167752395233,56.0,99,64.1,2.0,88.0,0.8046062407132243,89.0,0.1,0.08398797359132985,0.024378940419956977,0.5,0.4,0.898,15.9,0,0,0,1,0,0,0
502,2009,81.0,72.0,8.4,0.6378582540631689,42.0,14,63.6,2.0,89.0,0.8023774145616641,91.0,0.1,0.32207551177531785,0.04337550453157784,0.5,0.4,0.898,15.9,0,0,0,1,0,0,0
503,2008,87.0,74.0,8.3,0.0531167752395233,28.0,62,63.0,2.0,89.0,0.06909361069836553,92.0,0.1,0.08398797359132985,0.04337550453157784,0.5,0.4,0.897,15.8,0,0,0,1,0,0,0
504,2007,85.0,74.0,8.3,0.0531167752395233,14.0,101,62.5,2.0,93.0,0.7028231797919762,94.0,0.1,0.08398797359132985,0.04337550453157784,0.5,0.4,0.894,15.8,0,0,0,1,0,0,0
505,2006,85.0,75.0,8.2,0.5687088228153769,14.0,13,61.9,2.0,95.0,0.6968796433878157,95.0,0.1,0.2959711108227668,0.02300061653495773,0.5,0.4,0.891,15.8,0,0,0,1,0,0,0
506,2005,81.0,76.0,8.0,0.0531167752395233,14.0,6,61.3,2.0,93.0,0.6835066864784547,93.0,0.1,0.08398797359132985,0.002279293937189698,0.5,0.4,0.886,15.8,0,0,0,1,0,0,0
507,2004,80.0,77.0,7.8,0.0531167752395233,14.0,7,6.6,2.0,91.0,0.6827637444279346,91.0,0.1,0.08398797359132985,0.0022569091494677473,0.5,0.4,0.881,15.8,0,0,0,1,0,0,0
508,2003,79.7,78.0,7.7,0.0531167752395233,14.0,15,6.0,2.0,88.0,0.6812778603268944,91.0,0.1,0.08398797359132985,0.002234383132801178,0.5,0.4,0.877,15.8,0,0,0,1,0,0,0
509,2002,79.5,79.0,7.7,0.0531167752395233,6.0,6,59.3,2.0,88.0,0.6686478454680534,88.0,0.1,0.08398797359132985,0.002212210188496154,0.5,0.4,0.872,15.8,0,0,0,1,0,0,0
510,2001,79.4,8.0,7.6,0.0531167752395233,6.0,34,58.5,2.0,88.0,0.6485884101040118,89.0,0.1,0.08398797359132985,0.002244481002341364,0.5,0.4,0.867,15.8,0,0,0,1,0,0,0
511,2000,79.1,82.0,7.6,0.0531167752395233,6.0,206,57.8,2.0,88.0,0.6166419019316494,89.0,0.1,0.08398797359132985,0.002659552870573629,0.5,0.5,0.864,15.9,0,0,0,1,0,0,0
512,2015,52.5,397.0,0.01,0.0,47.0,150,22.7,21.0,47.0,0.0636775631500743,47.0,0.1,0.0234008619600206,0.0032078036335806558,8.2,8.2,0.347,7.1,1,0,0,0,0,0,0
513,2014,58.0,437.0,0.01,0.03940912224647089,47.0,210,22.1,22.0,47.0,0.28454680534918275,47.0,0.1,0.025341429326248686,0.3188496224561931,8.4,8.3,0.345,7.1,1,0,0,0,0,0,0
514,2013,49.9,451.0,0.01,0.03862596600596566,23.0,596,21.6,23.0,93.0,0.2563150074294205,93.0,0.1,0.022665394973943858,0.31773822127652185,8.5,8.5,0.37,7.1,1,0,0,0,0,0,0
515,2012,53.0,439.0,0.01,0.005416436699186578,47.0,141,21.2,23.0,47.0,0.2414561664190193,47.0,0.1,0.03271731384955219,0.031732872795160204,8.7,8.6,0.366,7.1,1,0,0,0,0,0,0
516,2011,49.8,443.0,1.66,0.04316262387433956,47.0,679,2.7,24.0,47.0,0.24962852897473997,47.0,0.1,0.033252262647770786,0.3160787811772605,8.8,8.8,0.361,6.8,1,0,0,0,0,0,0
517,2010,49.2,446.0,1.67,0.032067021560865876,45.0,2,2.2,24.0,46.0,0.26225854383358094,45.0,0.1,0.0300196552690841,0.3141278445363076,9.0,8.9,0.352,6.6,1,0,0,0,0,0,0
518,2009,48.6,453.0,1.56,0.029831053211310195,42.0,11,19.8,25.0,45.0,0.23848439821693906,93.0,0.1,0.030257132435049492,0.0031345058113239205,9.1,9.1,0.345,6.4,1,0,0,0,0,0,0
519,2008,47.6,477.0,1.52,0.04966096946480293,6.0,12,19.4,25.0,46.0,0.2919762258543833,45.0,0.1,0.030722827343999514,0.3068447384768303,9.3,9.2,0.338,6.3,1,0,0,0,0,0,0
520,2007,46.8,495.0,1.5,0.044283087551362475,6.0,49,19.0,26.0,46.0,0.29940564635958394,48.0,0.1,0.02669244195630431,0.003016932714929446,9.4,9.4,0.33,6.2,1,0,0,0,0,0,0
521,2006,46.3,56.0,1.54,0.034587324901571445,6.0,3,18.6,26.0,47.0,0.2689450222882615,51.0,0.1,0.023353092420239335,0.02977981772003805,9.6,9.6,0.323,6.0,1,0,0,0,0,0,0
522,2005,45.9,511.0,1.5,0.03017803163282219,6.0,471,18.2,26.0,47.0,0.29123328380386326,54.0,0.1,0.0219654605936064,0.029146617746843302,9.7,9.7,0.319,5.9,1,0,0,0,0,0,0
523,2004,45.7,512.0,1.5,0.030605043524937547,6.0,16,17.9,26.0,45.0,0.27711738484398213,51.0,0.1,0.021027336208723872,0.0032130997190038305,9.9,9.9,0.315,5.7,1,0,0,0,0,0,0
524,2003,45.7,51.0,1.49,0.03400843705531055,6.0,652,17.5,26.0,44.0,0.2927191679049034,47.0,0.1,0.019207793662926718,0.2811607719941308,1.0,1.1,0.316,5.6,1,0,0,0,0,0,0
525,2002,45.6,58.0,1.47,0.023299146237258702,6.0,938,17.2,25.0,42.0,0.2815750371471025,44.0,0.1,0.01701485948980125,0.02807476067166509,1.2,1.2,0.315,5.4,1,0,0,0,0,0,0
526,2001,45.6,54.0,1.52,0.024817556720997665,6.0,16,16.8,25.0,93.0,0.2659732540861813,93.0,0.1,0.016298747732913694,0.027058689029610977,1.4,1.4,0.314,5.3,1,0,0,0,0,0,0
527,2000,46.0,49.0,1.51,0.022701565938416327,6.0,16,16.5,25.0,93.0,0.287518573551263,93.0,0.1,0.016324685298644444,0.26515395402560044,1.5,1.5,0.312,5.2,1,0,0,0,0,0,0
528,2015,53.1,356.0,0.01,0.0,46.0,418,19.1,77.0,52.0,0.0636775631500743,46.0,0.1,0.05234768440783988,0.010548319259045166,8.5,8.4,0.394,7.3,1,0,0,0,0,0,0
529,2014,52.6,362.0,0.01,0.00833472128999803,37.0,16,18.7,78.0,44.0,0.2414561664190193,93.0,0.1,0.008390909302668535,0.9581963030075481,8.7,8.5,0.39,7.3,1,0,0,0,0,0,0
530,2013,52.2,366.0,0.64,0.056432577122684846,39.0,226,18.2,78.0,46.0,0.2265973254086181,93.0,0.1,0.06644644918659419,0.9274190558661455,8.8,8.7,0.387,7.3,1,0,0,0,0,0,0
531,2012,51.8,367.0,0.62,0.04264257062689132,4.0,120,17.9,3.5,51.0,0.1953937592867756,93.0,0.1,0.06559200430377608,0.09004058425567014,9.0,8.9,0.381,7.3,1,0,0,0,0,0,0
532,2011,51.6,365.0,0.56,0.04997166911351458,33.0,16,17.5,3.5,93.0,0.20802377414561662,93.0,0.1,0.06665599676437214,0.867754204862329,9.2,9.1,0.37,6.7,1,0,0,0,0,0,0
533,2010,51.2,364.0,0.5,0.03213316879089006,39.0,194,17.1,3.5,43.0,0.19167904903417537,93.0,0.1,0.06040137150002337,0.08393857586003307,9.4,9.3,0.36,6.7,1,0,0,0,0,0,0
534,2009,57.0,37.0,0.47,0.003674645247907615,24.0,165,16.7,3.5,93.0,0.21842496285289748,93.0,0.1,0.005586952283416892,0.08140097418313708,9.6,9.5,0.343,6.3,1,0,0,0,0,0,0
535,2008,49.6,394.0,0.45,0.03620293498388571,17.0,63,16.4,3.5,93.0,0.18945022288261515,93.0,0.1,0.06264241747831222,0.7862093183846262,9.8,9.7,0.338,6.0,1,0,0,0,0,0,0
536,2007,49.4,394.0,0.42,0.004397364357534203,6.0,441,16.1,3.5,93.0,0.2213967310549777,93.0,0.1,0.0053998497052088965,0.012537175871627972,1.0,1.0,0.306,5.7,1,0,0,0,0,0,0
537,2006,48.5,414.0,0.41,0.04621772517724128,6.0,16,15.7,3.5,49.0,0.21916790490341753,93.0,0.1,0.04795612698714022,0.10038292109898998,1.3,1.2,0.303,5.5,1,0,0,0,0,0,0
538,2005,48.6,46.0,0.42,0.006589910452230632,6.0,2,15.4,3.5,93.0,0.26300148588410105,93.0,0.1,0.004357593981830795,0.0001161608069482946,1.5,1.4,0.306,5.6,1,0,0,0,0,0,0
539,2004,48.5,45.0,0.34,0.053380036633383525,6.0,16,15.1,78.0,93.0,0.3974739970282318,93.0,0.1,0.030575359048444002,0.006857300791454067,1.7,1.6,0.301,5.6,1,0,0,0,0,0,0
540,2003,48.4,43.0,0.42,0.0029344974150437267,6.0,16,14.8,77.0,93.0,0.3803863298662704,93.0,0.1,0.019635262356681536,0.06604479796246177,1.9,1.8,0.284,5.4,1,0,0,0,0,0,0
541,2002,48.1,43.0,0.36,0.002241623532194714,6.0,16,14.4,76.0,93.0,0.5913818722139673,93.0,0.1,0.0014291242467094744,0.006472169459480816,11.1,11.0,0.303,5.1,1,0,0,0,0,0,0
542,2001,48.0,4.0,0.3,0.019818548290336056,6.0,16,14.1,75.0,93.0,0.48514115898959886,93.0,0.1,0.01320452906984947,0.06117176384289043,11.3,11.2,0.3,4.9,1,0,0,0,0,0,0
543,2000,47.6,44.0,0.25,0.01587512116800474,6.0,16,13.9,74.0,93.0,0.4390787518573551,93.0,0.1,0.011106493425905056,0.5891030005995875,11.5,11.4,0.0,4.7,1,0,0,0,0,0,0
544,2015,85.0,82.0,0.01,0.0,97.0,9,63.8,2.0,96.0,0.0636775631500743,96.0,0.1,0.9214244578039048,0.04337550453157784,0.8,0.8,0.845,16.3,0,0,0,0,0,1,0
545,2014,83.0,83.0,7.16,0.0531167752395233,95.0,0,63.1,2.0,95.0,0.5512630014858841,95.0,0.1,1.0,0.04337550453157784,0.8,0.8,0.841,16.2,0,0,0,0,0,1,0
546,2013,81.0,84.0,7.2,0.0531167752395233,9.0,0,62.5,2.0,93.0,0.5319465081723626,91.0,0.1,0.08398797359132985,0.04337550453157784,0.8,0.8,0.831,15.6,0,0,0,0,0,1,0
547,2012,79.9,84.0,6.76,0.0531167752395233,9.0,0,61.8,2.0,93.0,0.5104011887072808,93.0,0.1,0.08398797359132985,0.12284884484962401,0.8,0.8,0.826,15.5,0,0,0,0,0,1,0
548,2011,79.8,86.0,7.26,0.1560551874578357,94.0,6,61.2,2.0,93.0,0.49257057949479943,94.0,0.1,0.09948982668241671,0.04337550453157784,0.8,0.8,0.82,15.4,0,0,0,0,0,1,0
549,2010,79.1,89.0,7.93,0.1308920451391678,92.0,0,6.6,2.0,92.0,0.49034175334323915,92.0,0.1,0.08669834024130313,0.04337550453157784,0.8,0.9,0.815,15.2,0,0,0,0,0,1,0
550,2009,79.3,91.0,7.67,0.13386648671326584,94.0,1,59.9,2.0,94.0,0.5215453194650816,94.0,0.1,0.0838061778510671,0.04337550453157784,0.8,0.9,0.816,15.3,0,0,0,0,0,1,0
551,2008,79.6,88.0,7.31,0.17813376839465878,95.0,0,59.3,2.0,95.0,0.4829123328380386,95.0,0.1,0.12012161955453889,0.04337550453157784,0.9,0.9,0.804,15.2,0,0,0,0,0,1,0
552,2007,78.9,9.0,7.39,0.15448684620467604,92.0,0,58.7,2.0,95.0,0.4442793462109955,96.0,0.1,0.10294461129155302,0.04337550453157784,0.9,0.9,0.797,14.8,0,0,0,0,0,1,0
553,2006,78.9,91.0,7.33,0.9407586829089616,95.0,0,58.1,2.0,94.0,0.4316493313521545,94.0,0.1,0.6400644020889944,0.04337550453157784,0.9,0.9,0.796,14.9,0,0,0,0,0,1,0
554,2005,78.4,93.0,7.57,0.7042395869718248,6.0,0,57.4,2.0,92.0,0.46953937592867756,91.0,0.1,0.5138918366728441,0.11402330687150136,0.9,1.0,0.79,14.6,0,0,0,0,0,1,0
555,2004,78.0,97.0,6.32,0.05810056123831911,6.0,0,56.8,2.0,94.0,0.4873699851411589,93.0,0.1,0.04185742991765659,0.04337550453157784,0.9,1.0,0.781,14.3,0,0,0,0,0,1,0
556,2003,77.9,1.0,6.37,0.43074468722326875,6.0,1,56.1,2.0,96.0,0.5178306092124814,96.0,0.1,0.32303700366787275,0.04337550453157784,1.0,1.0,0.775,14.0,0,0,0,0,0,1,0
557,2002,77.8,11.0,6.06,0.49835530881484913,6.0,0,55.4,3.0,97.0,0.4539375928677563,97.0,0.1,0.30115793328251933,0.04337550453157784,1.0,1.0,0.768,13.9,0,0,0,0,0,1,0
558,2001,77.3,16.0,6.1,0.5070062280338952,6.0,0,54.7,3.0,96.0,0.4561664190193165,97.0,0.1,0.3100755336548158,0.04337550453157784,1.0,1.0,0.761,13.7,0,0,0,0,0,1,0
559,2000,77.3,13.0,6.24,0.054680838874548075,6.0,0,54.0,3.0,91.0,0.44799405646359586,91.0,0.1,0.03440183398790116,0.04337550453157784,1.1,1.1,0.755,13.5,0,0,0,0,0,1,0
560,2015,76.1,85.0,0.01,0.0,99.0,16,32.9,3.5,99.0,0.0636775631500743,99.0,0.1,0.058554830149148786,0.009680396779895325,3.6,2.9,0.734,13.5,0,1,0,0,0,0,0
561,2014,75.8,86.0,5.78,0.08102698703381961,99.0,16,31.9,3.5,99.0,0.38484398216939075,99.0,0.1,0.5184935103317313,0.009631319721640575,3.7,3.0,0.723,13.1,0,1,0,0,0,0,0
562,2013,75.6,88.0,5.79,0.007341717780359231,99.0,16,3.9,3.5,99.0,0.3729569093610698,99.0,0.1,0.05238326754782191,0.009582666350219678,3.8,3.2,0.713,12.7,0,1,0,0,0,0,0
563,2012,75.4,89.0,5.74,0.0696407913580386,99.0,16,3.0,3.5,99.0,0.36329866270430905,99.0,0.1,0.42766816078722797,0.00957962992791039,3.9,3.3,0.703,12.4,0,1,0,0,0,0,0
564,2011,75.2,91.0,5.63,0.06730531418511533,99.0,16,29.0,3.5,99.0,0.3662704309063893,99.0,0.1,0.38014512760909747,0.009489102174410262,4.1,3.5,0.7,12.8,0,1,0,0,0,0,0
565,2010,75.0,92.0,5.75,0.004174529730621718,99.0,16,28.1,3.5,99.0,0.33580980683506684,99.0,0.1,0.03069927486358466,0.009444050141077123,4.2,3.6,0.691,12.5,0,1,0,0,0,0,0
566,2009,74.9,93.0,4.88,0.03708161309227686,99.0,16,27.3,3.5,99.0,0.40341753343239223,99.0,0.1,0.2589654128057752,0.009398221348548586,4.4,3.8,0.682,12.2,0,1,0,0,0,0,0
567,2008,74.5,97.0,4.27,0.028926590081900756,95.0,16,26.5,3.5,99.0,0.3135215453194651,97.0,0.1,0.2341817823679585,0.0935374129244115,4.5,4.0,0.672,11.9,0,1,0,0,0,0,0
568,2007,74.4,96.0,3.88,0.23057328279775816,92.0,16,25.7,3.5,94.0,0.2934621099554235,93.0,0.1,0.18181290941852807,0.09305935294687963,4.7,4.1,0.659,11.4,0,1,0,0,0,0,0
569,2006,74.2,98.0,3.28,0.021934324216547247,91.0,16,24.9,3.5,94.0,0.3083209509658246,93.0,0.1,0.020083316866394512,0.0009234960688570194,4.8,4.3,0.646,11.0,0,1,0,0,0,0,0
570,2005,73.9,99.0,2.92,0.12659055814665873,84.0,16,24.1,3.5,87.0,0.3187221396731055,87.0,0.1,0.1182351743150558,0.0009418558316573577,5.0,4.4,0.634,10.6,0,1,0,0,0,0,0
571,2004,73.5,11.0,3.04,0.0011701022757029213,79.0,16,23.4,3.5,87.0,0.3231797919762258,87.0,0.1,0.010595999502400711,0.00915453080461025,5.1,4.6,0.622,10.2,0,1,0,0,0,0,0
572,2003,73.1,13.0,2.96,0.09065967958618115,75.0,16,22.6,3.5,87.0,0.33060921248142644,86.0,0.1,0.0868647370091937,0.0009073959691705687,5.3,4.7,0.61,9.9,0,1,0,0,0,0,0
573,2002,72.7,16.0,2.91,0.07843458508543966,7.0,16,21.9,3.5,86.0,0.32838038632986627,86.0,0.1,0.07741143694586351,8.82680903862421e-05,5.5,4.9,0.6,9.7,0,1,0,0,0,0,0
574,2001,72.2,11.0,2.84,0.010494404396770612,65.0,16,21.2,3.5,86.0,0.31129271916790485,86.0,0.1,0.010225712352827952,0.008978700768560855,5.7,5.0,0.592,9.6,0,1,0,0,0,0,0
575,2000,71.7,115.0,3.06,0.012876318804771395,6.0,16,2.5,3.5,86.0,0.3142644873699851,85.0,0.1,0.0646402844121989,0.08915860949653082,5.9,5.1,0.583,9.5,0,1,0,0,0,0,0
576,2015,74.8,143.0,0.01,0.0,91.0,1,57.9,12.0,91.0,0.0636775631500743,91.0,0.1,0.04338940184400093,0.04337550453157784,2.1,1.9,0.724,13.6,0,0,0,0,0,1,0
577,2014,74.6,144.0,4.38,0.0531167752395233,9.0,0,57.2,12.0,93.0,0.5074294205052006,93.0,0.1,0.5340081122328989,0.04337550453157784,2.1,1.9,0.72,13.6,0,0,0,0,0,1,0
